UNIX time 	 sensor 	 watts
1340248817 	3 	00000
1340248818 	0 	00168
1340248818 	2 	00080
1340248820 	1 	00000
1340248823 	3 	00000
1340248824 	0 	00170
1340248824 	2 	00079
1340248827 	1 	00000
1340248829 	3 	00000
1340248830 	0 	00170
1340248831 	2 	00080
1340248833 	1 	00000
1340248835 	3 	00000
1340248836 	0 	00168
1340248837 	2 	00079
1340248839 	1 	00000
1340248841 	3 	00000
1340248842 	0 	00168
1340248843 	2 	00079
1340248847 	3 	00000
1340248848 	0 	00170
1340248849 	2 	00079
1340248851 	1 	00000
1340248854 	3 	00000
1340248854 	0 	00168
1340248855 	2 	00080
1340248857 	1 	00000
1340248860 	3 	00000
1340248860 	0 	00169
1340248864 	2 	00079
1340248866 	3 	00000
1340248867 	0 	00170
1340248867 	2 	00079
1340248869 	1 	00000
1340248872 	3 	00000
1340248872 	0 	00169
1340248873 	2 	00079
1340248876 	1 	00000
1340248878 	3 	00000
1340248878 	0 	00168
1340248879 	2 	00079
1340248882 	1 	00000
1340248884 	3 	00000
1340248885 	0 	00170
1340248885 	2 	00079
1340248888 	1 	00000
1340248890 	3 	00000
1340248891 	0 	00169
1340248891 	2 	00079
1340248894 	1 	00000
1340248896 	3 	00000
1340248897 	0 	00169
1340248898 	2 	00078
1340248900 	1 	00000
1340248902 	3 	00000
1340248903 	0 	00170
1340248904 	2 	00078
1340248906 	1 	00000
1340248909 	3 	00000
1340248909 	0 	00169
1340248910 	2 	00079
1340248912 	1 	00000
1340248915 	3 	00000
1340248915 	0 	00169
1340248916 	2 	00079
1340248918 	1 	00000
1340248921 	3 	00000
1340248921 	0 	00167
1340248922 	2 	00078
1340248924 	1 	00000
1340248927 	0 	00169
1340248928 	2 	00078
1340248931 	1 	00000
1340248933 	3 	00000
1340248934 	0 	00169
1340248934 	2 	00078
1340248937 	1 	00000
1340248939 	3 	00000
1340248940 	0 	00168
1340248940 	2 	00078
1340248943 	1 	00000
1340248945 	3 	00000
1340248946 	0 	00169
1340248947 	2 	00078
1340248949 	1 	00000
1340248952 	0 	00169
1340248953 	2 	00078
1340248955 	1 	00000
1340248958 	3 	00000
1340248958 	0 	00169
1340248959 	2 	00078
1340248961 	1 	00000
1340248964 	3 	00000
1340248964 	0 	00168
1340248965 	2 	00078
1340248967 	1 	00000
1340248970 	3 	00000
1340248970 	0 	00167
1340248973 	1 	00000
1340248976 	3 	00000
1340248976 	0 	00168
1340248977 	2 	00078
1340248982 	0 	00169
1340248983 	2 	00078
1340248986 	1 	00000
1340248988 	3 	00000
1340248988 	0 	00167
1340248989 	2 	00078
1340248992 	1 	00000
1340248994 	0 	00166
1340248998 	1 	00000
1340249000 	0 	00167
1340249002 	2 	00078
1340249004 	1 	00000
1340249007 	0 	00168
1340249008 	2 	00077
1340249010 	1 	00000
1340249013 	3 	00000
1340249013 	0 	00167
1340249014 	2 	00079
1340249016 	1 	00000
1340249019 	0 	00166
1340249022 	1 	00000
1340249025 	0 	00167
1340249026 	2 	00078
1340249028 	1 	00000
1340249031 	0 	00167
1340249031 	3 	00000
1340249032 	2 	00077
1340249037 	0 	00168
1340249037 	3 	00000
1340249038 	2 	00078
1340249041 	1 	00000
1340249043 	0 	00167
1340249044 	2 	00078
1340249047 	1 	00000
1340249049 	0 	00167
1340249049 	3 	00000
1340249051 	2 	00077
1340249053 	1 	00000
1340249055 	0 	00166
1340249055 	3 	00000
1340249057 	2 	00077
1340249059 	1 	00000
1340249061 	0 	00166
1340249062 	3 	00000
1340249063 	2 	00077
1340249065 	1 	00000
1340249067 	0 	00167
1340249068 	3 	00000
1340249069 	2 	00077
1340249071 	1 	00000
1340249073 	0 	00148
1340249074 	3 	00000
1340249075 	2 	00027
1340249077 	1 	00000
1340249079 	0 	00115
1340249081 	2 	00001
1340249083 	1 	00000
1340249085 	0 	00116
1340249086 	3 	00000
1340249087 	2 	00001
1340249089 	1 	00000
1340249091 	0 	00115
1340249092 	3 	00000
1340249093 	2 	00000
1340249096 	1 	00000
1340249097 	0 	00116
1340249098 	3 	00000
1340249099 	2 	00001
1340249102 	1 	00000
1340249103 	0 	00116
1340249106 	2 	00000
1340249108 	1 	00000
1340249109 	0 	00116
1340249111 	3 	00000
1340249112 	2 	00000
1340249114 	1 	00000
1340249116 	0 	00116
1340249117 	3 	00000
1340249118 	2 	00000
1340249120 	1 	00000
1340249122 	0 	00115
1340249123 	3 	00000
1340249124 	2 	00001
1340249126 	1 	00000
1340249128 	0 	00115
1340249129 	3 	00000
1340249130 	2 	00001
1340249132 	1 	00000
1340249134 	0 	00116
1340249135 	3 	00000
1340249136 	2 	00000
1340249138 	1 	00000
1340249140 	0 	00115
1340249141 	3 	00000
1340249142 	2 	00000
1340249144 	1 	00000
1340249146 	0 	00116
1340249147 	3 	00000
1340249148 	2 	00001
1340249151 	1 	00000
1340249152 	0 	00117
1340249153 	3 	00000
1340249155 	2 	00000
1340249157 	1 	00000
1340249158 	0 	00115
1340249159 	3 	00000
1340249161 	2 	00000
1340249163 	1 	00000
1340249164 	0 	00116
1340249166 	3 	00000
1340249167 	2 	00000
1340249170 	0 	00116
1340249172 	3 	00000
1340249173 	2 	00000
1340249175 	1 	00000
1340249177 	0 	00115
1340249178 	3 	00000
1340249179 	2 	00000
1340249181 	1 	00000
1340249183 	0 	00116
1340249184 	3 	00000
1340249185 	2 	00000
1340249187 	1 	00000
1340249190 	3 	00000
1340249191 	2 	00001
1340249193 	1 	00000
1340249196 	3 	00000
1340249197 	2 	00001
1340249199 	1 	00000
1340249202 	3 	00000
1340249204 	2 	00000
1340249206 	1 	00000
1340249207 	0 	00115
1340249208 	3 	00000
1340249210 	2 	00000
1340249212 	1 	00000
1340249213 	0 	00115
1340249215 	3 	00000
1340249216 	2 	00001
1340249218 	1 	00000
1340249220 	0 	00116
1340249221 	3 	00000
1340249222 	2 	00000
1340249226 	0 	00116
1340249227 	3 	00000
1340249228 	2 	00000
1340249230 	1 	00000
1340249232 	0 	00116
1340249233 	3 	00000
1340249234 	2 	00000
1340249236 	1 	00000
1340249238 	0 	00116
1340249239 	3 	00000
1340249240 	2 	00000
1340249242 	1 	00000
1340249244 	0 	00116
1340249245 	3 	00000
1340249248 	1 	00000
1340249250 	0 	00116
1340249251 	3 	00000
1340249253 	2 	00000
1340249254 	1 	00000
1340249256 	0 	00115
1340249259 	2 	00000
1340249261 	1 	00000
1340249262 	0 	00115
1340249264 	3 	00000
1340249265 	2 	00001
1340249267 	1 	00000
1340249268 	0 	00115
1340249270 	3 	00000
1340249273 	1 	00000
1340249274 	0 	00116
1340249276 	3 	00000
1340249277 	2 	00000
1340249279 	1 	00000
1340249280 	0 	00116
1340249283 	2 	00000
1340249285 	1 	00000
1340249286 	0 	00116
1340249288 	3 	00000
1340249289 	2 	00000
1340249291 	1 	00000
1340249292 	0 	00117
1340249294 	3 	00000
1340249297 	1 	00000
1340249298 	0 	00116
1340249300 	3 	00000
1340249302 	2 	00000
1340249303 	1 	00000
1340249304 	0 	00116
1340249306 	3 	00000
1340249308 	2 	00000
1340249309 	1 	00000
1340249310 	0 	00116
1340249312 	3 	00000
1340249314 	2 	00000
1340249316 	1 	00000
1340249316 	0 	00116
1340249319 	3 	00000
1340249320 	2 	00001
1340249322 	1 	00000
1340249322 	0 	00116
1340249325 	3 	00000
1340249326 	2 	00000
1340249328 	1 	00000
1340249328 	0 	00116
1340249331 	3 	00000
1340249332 	2 	00000
1340249334 	1 	00000
1340249334 	0 	00117
1340249337 	3 	00000
1340249338 	2 	00001
1340249340 	1 	00000
1340249340 	0 	00115
1340249343 	3 	00000
1340249344 	2 	00001
1340249346 	1 	00000
1340249346 	0 	00115
1340249349 	3 	00000
1340249350 	2 	00001
1340249355 	3 	00000
1340249357 	2 	00000
1340249359 	0 	00116
1340249361 	3 	00000
1340249363 	2 	00000
1340249368 	3 	00000
1340249369 	2 	00000
1340249371 	0 	00117
1340249371 	1 	00000
1340249374 	3 	00000
1340249375 	2 	00001
1340249377 	0 	00116
1340249377 	1 	00000
1340249380 	3 	00000
1340249381 	2 	00000
1340249383 	0 	00116
1340249383 	1 	00000
1340249386 	3 	00000
1340249387 	2 	00001
1340249392 	3 	00000
1340249393 	2 	00000
1340249395 	0 	00116
1340249396 	1 	00000
1340249398 	3 	00000
1340249399 	2 	00001
1340249401 	0 	00115
1340249402 	1 	00000
1340249404 	3 	00000
1340249406 	2 	00001
1340249407 	0 	00116
1340249408 	1 	00000
1340249410 	3 	00000
1340249412 	2 	00000
1340249413 	0 	00115
1340249417 	3 	00000
1340249418 	2 	00001
1340249419 	0 	00115
1340249420 	1 	00000
1340249423 	3 	00000
1340249424 	2 	00000
1340249426 	1 	00000
1340249429 	3 	00000
1340249430 	2 	00001
1340249432 	0 	00116
1340249436 	2 	00001
1340249438 	0 	00115
1340249438 	1 	00000
1340249441 	3 	00000
1340249442 	2 	00000
1340249444 	0 	00115
1340249444 	1 	00000
1340249447 	3 	00000
1340249448 	2 	00001
1340249450 	0 	00115
1340249450 	1 	00000
1340249453 	3 	00000
1340249455 	2 	00000
1340249456 	0 	00115
1340249456 	1 	00000
1340249459 	3 	00000
1340249461 	2 	00001
1340249462 	0 	00115
1340249463 	1 	00000
1340249465 	3 	00000
1340249467 	2 	00001
1340249468 	0 	00115
1340249469 	1 	00000
1340249472 	3 	00000
1340249473 	2 	00001
1340249475 	1 	00000
1340249478 	3 	00000
1340249479 	2 	00000
1340249480 	0 	00115
1340249481 	1 	00000
1340249484 	3 	00000
1340249485 	2 	00000
1340249486 	0 	00115
1340249487 	1 	00000
1340249490 	3 	00000
1340249491 	2 	00000
1340249492 	0 	00116
1340249493 	1 	00000
1340249496 	3 	00000
1340249497 	2 	00001
1340249498 	0 	00116
1340249499 	1 	00000
1340249502 	3 	00000
1340249504 	2 	00000
1340249504 	0 	00115
1340249505 	1 	00000
1340249508 	3 	00000
1340249510 	2 	00000
1340249510 	0 	00116
1340249511 	1 	00000
1340249514 	3 	00000
1340249516 	2 	00001
1340249516 	0 	00116
1340249517 	1 	00000
1340249521 	3 	00000
1340249522 	0 	00116
1340249523 	1 	00000
1340249527 	3 	00000
1340249528 	2 	00000
1340249528 	0 	00116
1340249530 	1 	00000
1340249533 	3 	00000
1340249534 	2 	00001
1340249536 	1 	00000
1340249539 	3 	00000
1340249540 	2 	00000
1340249541 	0 	00116
1340249542 	1 	00000
1340249545 	3 	00000
1340249547 	0 	00115
1340249552 	2 	00000
1340249553 	0 	00115
1340249554 	1 	00000
1340249557 	3 	00000
1340249559 	0 	00115
1340249560 	1 	00000
1340249563 	3 	00000
1340249565 	0 	00116
1340249565 	2 	00000
1340249566 	1 	00000
1340249570 	3 	00000
1340249571 	0 	00115
1340249572 	1 	00000
1340249576 	3 	00000
1340249577 	0 	00116
1340249577 	2 	00001
1340249578 	1 	00000
1340249582 	3 	00000
1340249583 	0 	00115
1340249583 	2 	00000
1340249585 	1 	00000
1340249589 	0 	00116
1340249589 	2 	00000
1340249591 	1 	00000
1340249594 	3 	00000
1340249595 	0 	00115
1340249596 	2 	00000
1340249597 	1 	00000
1340249600 	3 	00000
1340249601 	0 	00115
1340249602 	2 	00001
1340249603 	1 	00000
1340249606 	3 	00000
1340249607 	0 	00116
1340249608 	2 	00000
1340249609 	1 	00000
1340249613 	0 	00116
1340249614 	2 	00001
1340249615 	1 	00000
1340249618 	3 	00000
1340249619 	0 	00115
1340249620 	2 	00001
1340249621 	1 	00000
1340249625 	3 	00000
1340249626 	0 	00116
1340249626 	2 	00000
1340249627 	1 	00000
1340249631 	3 	00000
1340249632 	0 	00116
1340249632 	2 	00000
1340249633 	1 	00000
1340249637 	3 	00000
1340249638 	0 	00116
1340249638 	2 	00000
1340249640 	1 	00000
1340249643 	3 	00000
1340249644 	0 	00116
1340249645 	2 	00000
1340249646 	1 	00000
1340249649 	3 	00000
1340249650 	0 	00116
1340249651 	2 	00000
1340249652 	1 	00000
1340249655 	3 	00000
1340249656 	0 	00115
1340249657 	2 	00000
1340249658 	1 	00000
1340249661 	3 	00000
1340249662 	0 	00117
1340249663 	2 	00000
1340249664 	1 	00000
1340249667 	3 	00000
1340249669 	0 	00174
1340249669 	2 	00085
1340249670 	1 	00000
1340249675 	0 	00173
1340249676 	1 	00000
1340249680 	3 	00000
1340249681 	2 	00083
1340249681 	0 	00171
1340249682 	1 	00000
1340249686 	3 	00000
1340249687 	2 	00082
1340249687 	0 	00173
1340249688 	1 	00000
1340249692 	3 	00000
1340249693 	2 	00080
1340249694 	0 	00170
1340249695 	1 	00000
1340249698 	3 	00000
1340249699 	2 	00079
1340249700 	0 	00171
1340249701 	1 	00000
1340249704 	3 	00000
1340249706 	0 	00170
1340249707 	1 	00000
1340249710 	3 	00000
1340249712 	0 	00168
1340249713 	1 	00000
1340249716 	3 	00000
1340249718 	0 	00169
1340249718 	2 	00079
1340249719 	1 	00000
1340249723 	3 	00000
1340249725 	1 	00000
1340249729 	3 	00000
1340249730 	2 	00081
1340249731 	1 	00000
1340249735 	3 	00000
1340249736 	2 	00081
1340249741 	3 	00000
1340249742 	2 	00082
1340249743 	1 	00000
1340249747 	3 	00000
1340249748 	2 	00082
1340249750 	1 	00000
1340249753 	3 	00000
1340249755 	2 	00082
1340249756 	1 	00000
1340249759 	3 	00000
1340249761 	2 	00082
1340249762 	1 	00000
1340249767 	2 	00083
1340249768 	1 	00000
1340249771 	3 	00000
1340249773 	2 	00082
1340249774 	1 	00000
1340249778 	3 	00000
1340249779 	2 	00082
1340249780 	1 	00000
1340249784 	3 	00000
1340249785 	2 	00080
1340249786 	1 	00000
1340249791 	2 	00079
1340249792 	1 	00000
1340249796 	3 	00000
1340249796 	0 	00169
1340249798 	1 	00000
1340249802 	3 	00000
1340249802 	0 	00172
1340249803 	2 	00080
1340249805 	1 	00000
1340249808 	3 	00000
1340249808 	0 	00170
1340249810 	2 	00080
1340249811 	1 	00000
1340249815 	0 	00170
1340249816 	2 	00080
1340249817 	1 	00000
1340249820 	3 	00000
1340249821 	0 	00172
1340249823 	1 	00000
1340249827 	3 	00000
1340249827 	0 	00172
1340249828 	2 	00080
1340249829 	1 	00000
1340249833 	3 	00000
1340249833 	0 	00172
1340249834 	2 	00081
1340249835 	1 	00000
1340249839 	3 	00000
1340249839 	0 	00171
1340249840 	2 	00081
1340249841 	1 	00000
1340249845 	3 	00000
1340249845 	0 	00172
1340249847 	1 	00000
1340249851 	3 	00000
1340249851 	0 	00172
1340249852 	2 	00082
1340249853 	1 	00000
1340249857 	3 	00000
1340249858 	0 	00173
1340249859 	2 	00082
1340249860 	1 	00000
1340249863 	3 	00000
1340249864 	0 	00173
1340249865 	2 	00082
1340249866 	1 	00000
1340249869 	3 	00000
1340249870 	0 	00171
1340249871 	2 	00082
1340249872 	1 	00000
1340249875 	3 	00000
1340249876 	0 	00173
1340249877 	2 	00082
1340249878 	1 	00000
1340249882 	3 	00000
1340249882 	0 	00171
1340249883 	2 	00083
1340249884 	1 	00000
1340249888 	3 	00000
1340249888 	0 	00173
1340249889 	2 	00083
1340249890 	1 	00000
1340249894 	3 	00000
1340249894 	0 	00172
1340249895 	2 	00083
1340249896 	1 	00000
1340249900 	3 	00000
1340249900 	0 	00173
1340249901 	2 	00083
1340249902 	1 	00000
1340249906 	3 	00000
1340249906 	0 	00172
1340249908 	2 	00083
1340249908 	1 	00000
1340249912 	0 	00173
1340249914 	2 	00083
1340249915 	1 	00000
1340249918 	0 	00173
1340249920 	2 	00084
1340249921 	1 	00000
1340249924 	3 	00000
1340249925 	0 	00173
1340249926 	2 	00083
1340249931 	3 	00000
1340249931 	0 	00172
1340249932 	2 	00084
1340249933 	1 	00000
1340249937 	3 	00000
1340249937 	0 	00173
1340249938 	2 	00084
1340249939 	1 	00000
1340249944 	2 	00083
1340249945 	1 	00000
1340249949 	3 	00000
1340249949 	0 	00173
1340249950 	2 	00084
1340249951 	1 	00000
1340249955 	3 	00000
1340249957 	2 	00084
1340249957 	1 	00000
1340249961 	3 	00000
1340249963 	2 	00084
1340249964 	1 	00000
1340249969 	2 	00084
1340249970 	1 	00000
1340249973 	3 	00000
1340249975 	2 	00085
1340249976 	1 	00000
1340249980 	3 	00000
1340249981 	2 	00084
1340249982 	1 	00000
1340249986 	3 	00000
1340249987 	2 	00084
1340249988 	1 	00000
1340249992 	0 	00174
1340249993 	2 	00084
1340249994 	1 	00000
1340249998 	0 	00173
1340249998 	3 	00000
1340249999 	2 	00085
1340250000 	1 	00000
1340250004 	0 	00173
1340250004 	3 	00000
1340250005 	2 	00084
1340250006 	1 	00000
1340250010 	0 	00174
1340250010 	3 	00000
1340250012 	2 	00085
1340250012 	1 	00000
1340250016 	0 	00173
1340250017 	3 	00000
1340250018 	2 	00084
1340250019 	1 	00000
1340250022 	0 	00173
1340250023 	3 	00000
1340250024 	2 	00085
1340250025 	1 	00000
1340250028 	0 	00173
1340250028 	3 	00000
1340250030 	2 	00084
1340250031 	1 	00000
1340250034 	0 	00173
1340250036 	2 	00084
1340250037 	1 	00000
1340250040 	0 	00173
1340250041 	3 	00000
1340250042 	2 	00084
1340250043 	1 	00000
1340250047 	0 	00173
1340250047 	3 	00000
1340250048 	2 	00084
1340250049 	1 	00000
1340250053 	0 	00173
1340250053 	3 	00000
1340250054 	2 	00084
1340250055 	1 	00000
1340250059 	0 	00173
1340250059 	3 	00000
1340250061 	2 	00084
1340250065 	0 	00174
1340250065 	3 	00000
1340250067 	2 	00085
1340250067 	1 	00000
1340250071 	0 	00173
1340250072 	3 	00000
1340250073 	2 	00084
1340250074 	1 	00000
1340250077 	0 	00173
1340250078 	3 	00000
1340250079 	2 	00083
1340250080 	1 	00000
1340250083 	0 	00173
1340250084 	3 	00000
1340250085 	2 	00084
1340250086 	1 	00000
1340250089 	0 	00173
1340250090 	3 	00000
1340250091 	2 	00084
1340250092 	1 	00000
1340250095 	0 	00173
1340250098 	1 	00000
1340250101 	0 	00173
1340250102 	3 	00000
1340250103 	2 	00084
1340250104 	1 	00000
1340250107 	0 	00172
1340250108 	3 	00000
1340250110 	2 	00083
1340250110 	1 	00000
1340250113 	0 	00173
1340250114 	3 	00000
1340250116 	2 	00083
1340250120 	0 	00172
1340250122 	1 	00000
1340250126 	0 	00173
1340250126 	3 	00000
1340250128 	2 	00083
1340250129 	1 	00000
1340250132 	0 	00173
1340250133 	3 	00000
1340250134 	2 	00083
1340250135 	1 	00000
1340250138 	0 	00173
1340250140 	2 	00082
1340250141 	1 	00000
1340250144 	0 	00173
1340250145 	3 	00000
1340250146 	2 	00083
1340250147 	1 	00000
1340250150 	0 	00172
1340250151 	3 	00000
1340250152 	2 	00082
1340250153 	1 	00000
1340250156 	0 	00173
1340250157 	3 	00000
1340250159 	2 	00082
1340250159 	1 	00000
1340250162 	0 	00172
1340250163 	3 	00000
1340250165 	2 	00083
1340250165 	1 	00000
1340250168 	0 	00173
1340250169 	3 	00000
1340250171 	2 	00082
1340250171 	1 	00000
1340250174 	0 	00170
1340250175 	3 	00000
1340250177 	1 	00000
1340250180 	0 	00172
1340250181 	3 	00000
1340250183 	2 	00081
1340250184 	1 	00000
1340250186 	0 	00171
1340250188 	3 	00000
1340250189 	2 	00082
1340250190 	1 	00000
1340250192 	0 	00173
1340250194 	3 	00000
1340250195 	2 	00081
1340250196 	1 	00000
1340250199 	0 	00173
1340250200 	3 	00000
1340250201 	2 	00081
1340250202 	1 	00000
1340250205 	0 	00174
1340250206 	3 	00000
1340250208 	2 	00081
1340250208 	1 	00000
1340250211 	0 	00173
1340250212 	3 	00000
1340250214 	2 	00082
1340250214 	1 	00000
1340250217 	0 	00173
1340250218 	3 	00000
1340250220 	2 	00081
1340250220 	1 	00000
1340250223 	0 	00173
1340250224 	3 	00000
1340250226 	2 	00081
1340250226 	1 	00000
1340250229 	0 	00174
1340250230 	3 	00000
1340250232 	2 	00081
1340250232 	1 	00000
1340250236 	0 	00173
1340250237 	3 	00000
1340250238 	2 	00081
1340250239 	1 	00000
1340250242 	0 	00173
1340250243 	3 	00000
1340250244 	2 	00081
1340250245 	1 	00000
1340250248 	0 	00172
1340250249 	3 	00000
1340250250 	2 	00081
1340250254 	0 	00173
1340250255 	3 	00000
1340250256 	2 	00081
1340250257 	1 	00000
1340250260 	0 	00173
1340250261 	3 	00000
1340250263 	2 	00081
1340250263 	1 	00000
1340250266 	0 	00173
1340250267 	3 	00000
1340250269 	2 	00081
1340250269 	1 	00000
1340250272 	0 	00172
1340250275 	2 	00080
1340250275 	1 	00000
1340250278 	0 	00173
1340250279 	3 	00000
1340250281 	2 	00080
1340250281 	1 	00000
1340250284 	0 	00173
1340250286 	3 	00000
1340250287 	2 	00081
1340250287 	1 	00000
1340250290 	0 	00172
1340250292 	3 	00000
1340250293 	2 	00081
1340250294 	1 	00000
1340250296 	0 	00173
1340250298 	3 	00000
1340250299 	2 	00081
1340250300 	1 	00000
1340250302 	0 	00172
1340250304 	3 	00000
1340250305 	2 	00080
1340250308 	0 	00173
1340250310 	3 	00000
1340250312 	2 	00081
1340250312 	1 	00000
1340250315 	0 	00172
1340250316 	3 	00000
1340250318 	2 	00080
1340250318 	1 	00000
1340250321 	0 	00173
1340250322 	3 	00000
1340250324 	2 	00081
1340250324 	1 	00000
1340250327 	0 	00172
1340250328 	3 	00000
1340250330 	2 	00081
1340250330 	1 	00000
1340250333 	0 	00173
1340250334 	3 	00000
1340250336 	2 	00080
1340250336 	1 	00000
1340250339 	0 	00173
1340250341 	3 	00000
1340250342 	2 	00080
1340250342 	1 	00000
1340250345 	0 	00173
1340250348 	2 	00080
1340250349 	1 	00000
1340250351 	0 	00173
1340250353 	3 	00000
1340250354 	2 	00080
1340250355 	1 	00000
1340250358 	0 	00173
1340250359 	3 	00000
1340250361 	2 	00081
1340250361 	1 	00000
1340250364 	0 	00175
1340250365 	3 	00000
1340250367 	2 	00081
1340250367 	1 	00000
1340250370 	0 	00171
1340250371 	3 	00000
1340250373 	1 	00000
1340250376 	0 	00173
1340250377 	3 	00000
1340250379 	2 	00081
1340250379 	1 	00000
1340250382 	0 	00172
1340250383 	3 	00000
1340250385 	2 	00081
1340250385 	1 	00000
1340250388 	0 	00173
1340250390 	3 	00000
1340250391 	2 	00081
1340250391 	1 	00000
1340250394 	0 	00172
1340250396 	3 	00000
1340250397 	1 	00000
1340250400 	0 	00173
1340250402 	3 	00000
1340250403 	2 	00081
1340250404 	1 	00000
1340250407 	0 	00173
1340250408 	3 	00000
1340250410 	2 	00080
1340250410 	1 	00000
1340250413 	0 	00173
1340250414 	3 	00000
1340250416 	2 	00081
1340250416 	1 	00000
1340250419 	0 	00173
1340250420 	3 	00000
1340250422 	2 	00081
1340250422 	1 	00000
1340250428 	2 	00081
1340250428 	1 	00000
1340250432 	3 	00000
1340250434 	2 	00081
1340250434 	1 	00000
1340250439 	3 	00000
1340250440 	2 	00080
1340250445 	3 	00000
1340250446 	2 	00081
1340250446 	1 	00000
1340250452 	2 	00081
1340250452 	1 	00000
1340250455 	0 	00173
1340250457 	3 	00000
1340250458 	2 	00081
1340250459 	1 	00000
1340250461 	0 	00172
1340250463 	3 	00000
1340250465 	2 	00080
1340250465 	1 	00000
1340250467 	0 	00172
1340250469 	3 	00000
1340250471 	2 	00081
1340250471 	1 	00000
1340250473 	0 	00173
1340250475 	3 	00000
